fmt,search_name,date,adp
standard,brianrobinson,2026-09-04,160.2
standard,brianthomas,2026-09-04,70.2
standard,brockbowers,2026-09-04,47.0
standard,brockpurdy,2026-09-04,82.7
standard,bubmeans,2026-09-04,164.8
standard,buckyirving,2026-09-04,47.2
standard,cairosantos,2026-09-04,164.2
standard,calebdouglas,2026-09-04,158.3
standard,calebwilliams,2026-09-04,87.9
standard,calvinridley,2026-09-04,137.1
standard,camerondicker,2026-09-04,146.9
standard,camlittle,2026-09-04,154.0
standard,camskattebo,2026-09-04,35.7
standard,carnelltate,2026-09-04,73.1
standard,ceedeelamb,2026-09-04,13.1
standard,chasebrown,2026-09-04,15.2
standard,chasemclaughlin,2026-09-04,149.9
standard,chigokonkwo,2026-09-04,159.8
standard,chrisboswell,2026-09-04,153.2
standard,chrisgodwin,2026-09-04,81.5
standard,chrisolave,2026-09-04,25.6
standard,chrisrodriguez,2026-09-04,150.5
standard,christianmccaffrey,2026-09-04,6.8
standard,christianwatson,2026-09-04,48.6
standard,chubahubbard,2026-09-04,81.5
standard,cjstroud,2026-09-04,154.0
standard,colstonloveland,2026-09-04,67.7
standard,cooperkupp,2026-09-04,150.0
standard,courtlandsutton,2026-09-04,61.2
standard,dakprescott,2026-09-04,66.8
standard,dallasgoedert,2026-09-04,103.1
standard,daltonkincaid,2026-09-04,140.6
standard,dandreswift,2026-09-04,39.7
standard,danieljones,2026-09-04,170.5
standard,dariusslayton,2026-09-04,164.2
standard,darrenwaller,2026-09-04,156.6
standard,davanteadams,2026-09-04,35.9
standard,davidmontgomery,2026-09-04,52.0
standard,deebosamuel,2026-09-04,95.1
standard,denzelboston,2026-09-04,136.9
standard,derrickhenry,2026-09-04,6.9
standard,devaughnvele,2026-09-04,166.8
standard,devonachane,2026-09-04,11.5
standard,devontasmith,2026-09-04,36.4
standard,dezhaunstribling,2026-09-04,119.0
standard,djmoore,2026-09-04,49.3
standard,dkmetcalf,2026-09-04,62.4
standard,dontayvionwicks,2026-09-04,163.6
standard,drakelondon,2026-09-04,13.8
standard,drakemaye,2026-09-04,48.6
standard,eddypineiro,2026-09-04,153.6
standard,emekaegbuka,2026-09-04,35.4
standard,emmettjohnson,2026-09-04,153.4
standard,evanmcpherson,2026-09-04,169.7
standard,garrettwilson,2026-09-04,41.7
standard,georgekittle,2026-09-04,98.8
standard,georgepickens,2026-09-04,18.2
standard,haroldfannin,2026-09-04,89.2
standard,harrisonbutker,2026-09-04,162.5
standard,harrisonmevis,2026-09-04,143.4
standard,hunterhenry,2026-09-04,132.8
standard,isaiahlikely,2026-09-04,134.3
standard,isiahpacheco,2026-09-04,147.7
standard,jacorycroskeymerritt,2026-09-04,87.6
standard,jadarianprice,2026-09-04,66.0
standard,jahmyrgibbs,2026-09-04,1.5
standard,jakebates,2026-09-04,147.1
standard,jakeferguson,2026-09-04,150.5
standard,jakobilane,2026-09-04,159.7
standard,jakobimeyers,2026-09-04,90.4
standard,jalencoker,2026-09-04,112.8
standard,jalenhurts,2026-09-04,77.7
standard,jalenmcmillan,2026-09-04,129.3
standard,jalennailor,2026-09-04,143.1
standard,jamarrchase,2026-09-04,4.7
standard,jamescook,2026-09-04,7.9
standard,jamesonwilliams,2026-09-04,32.0
standard,jaredgoff,2026-09-04,102.9
standard,jasonmyers,2026-09-04,134.4
standard,jauanjennings,2026-09-04,140.8
standard,javontewilliams,2026-09-04,26.0
standard,jaxonsmithnjigba,2026-09-04,6.7
standard,jaxsondart,2026-09-04,123.0
standard,jaydendaniels,2026-09-04,70.2
standard,jaydenreed,2026-09-04,87.2
standard,jaylenwaddle,2026-09-04,48.2
standard,jaylenwarren,2026-09-04,65.4
standard,jeremiyahlove,2026-09-04,30.4
standard,jerryjeudy,2026-09-04,123.1
standard,jkdobbins,2026-09-04,71.2
standard,joeburrow,2026-09-04,53.8
standard,jonahcoleman,2026-09-04,143.5
standard,jonathantaylor,2026-09-04,3.7
standard,jonathonbrooks,2026-09-04,89.4
standard,jordanaddison,2026-09-04,83.2
standard,jordanlove,2026-09-04,142.9
standard,jordanmason,2026-09-04,94.5
standard,jordyntyson,2026-09-04,156.5
standard,joshallen,2026-09-04,27.8
standard,joshdowns,2026-09-04,100.0
standard,joshjacobs,2026-09-04,43.1
standard,justinherbert,2026-09-04,108.8
standard,justinjefferson,2026-09-04,15.2
standard,juwanjohnson,2026-09-04,153.2
standard,kaelonblack,2026-09-04,147.4
standard,kaimifairbairn,2026-09-04,133.8
standard,kayshonboutte,2026-09-04,152.8
standard,kcconcepcion,2026-09-04,112.8
standard,keatonmitchell,2026-09-04,160.6
standard,keenanallen,2026-09-04,141.5
standard,kennethwalker,2026-09-04,18.2
standard,kennygainwell,2026-09-04,118.3
standard,keoncoleman,2026-09-04,170.8
standard,khalilshakir,2026-09-04,111.8
standard,kylemonangai,2026-09-04,96.2
standard,kylepitts,2026-09-04,122.6
standard,kylermurray,2026-09-04,141.1
standard,kyrenwilliams,2026-09-04,21.5
standard,laddmcconkey,2026-09-04,43.7
standard,lamarjackson,2026-09-04,55.3
standard,lutherburden,2026-09-04,58.7
standard,makailemon,2026-09-04,125.8
standard,malachifields,2026-09-04,159.6
standard,maliknabers,2026-09-04,31.2
standard,malikwashington,2026-09-04,147.1
standard,malikwillis,2026-09-04,166.3
standard,markandrews,2026-09-04,127.3
standard,marshawnlloyd,2026-09-04,119.4
standard,marvinharrison,2026-09-04,66.6
standard,matthewgolden,2026-09-04,94.2
standard,matthewstafford,2026-09-04,73.0
standard,michaelpittman,2026-09-04,91.5
standard,michaelwilson,2026-09-04,76.0
standard,mikeevans,2026-09-04,54.5
standard,mikewashington,2026-09-04,154.3
standard,nicocollins,2026-09-04,20.1
standard,omarionhampton,2026-09-04,22.8
standard,parkerwashington,2026-09-04,65.1
standard,patrickmahomes,2026-09-04,105.1
standard,pukanacua,2026-09-04,4.4
standard,quentinjohnston,2026-09-04,78.1
standard,quinshonjudkins,2026-09-04,47.8
standard,rachaadwhite,2026-09-04,134.9
standard,rasheerice,2026-09-04,21.8
standard,rashidshaheed,2026-09-04,108.1
standard,rashodbateman,2026-09-04,132.7
standard,rhamondrestevenson,2026-09-04,58.0
standard,ricodowdle,2026-09-04,75.6
standard,rjharvey,2026-09-04,120.3
standard,romeodoubs,2026-09-04,96.8
standard,romeodunze,2026-09-04,45.5
standard,ryanflournoy,2026-09-04,168.4
standard,samdarnold,2026-09-04,154.4
standard,samlaporta,2026-09-04,123.2
standard,saquonbarkley,2026-09-04,11.7
standard,stefondiggs,2026-09-04,98.8
standard,tankbigsby,2026-09-04,158.8
standard,tankdell,2026-09-04,159.4
standard,teehiggins,2026-09-04,30.8
standard,terrymclaurin,2026-09-04,43.2
standard,tetairoamcmillan,2026-09-04,32.8
standard,tonypollard,2026-09-04,68.1
standard,travisetienne,2026-09-04,35.6
standard,travishunter,2026-09-04,165.7
standard,traviskelce,2026-09-04,139.3
standard,tretucker,2026-09-04,125.4
standard,treveyonhenderson,2026-09-04,57.6
standard,trevorlawrence,2026-09-04,90.0
standard,treymcbride,2026-09-04,50.4
standard,treysmack,2026-09-04,174.9
standard,tuckerkraft,2026-09-04,89.8
standard,tyjaespears,2026-09-04,151.5
standard,tylerallgeier,2026-09-04,156.2
standard,tylerloop,2026-09-04,153.2
standard,tylershough,2026-09-04,143.7
standard,tylerwarren,2026-09-04,79.5
standard,tyronetracy,2026-09-04,139.3
standard,wandalerobinson,2026-09-04,105.9
standard,willreichard,2026-09-04,164.8
standard,willutz,2026-09-04,166.8
standard,woodymarks,2026-09-04,138.9
standard,xavierworthy,2026-09-04,90.5
standard,zachcharbonnet,2026-09-04,131.1
standard,zayflowers,2026-09-04,23.8
2qb,ATL,2026-09-05,163.9
2qb,BAL,2026-09-05,154.7
2qb,BUF,2026-09-05,159.2
2qb,CHI,2026-09-05,160.0
2qb,CLE,2026-09-05,160.3
2qb,DAL,2026-09-05,148.2
2qb,DEN,2026-09-05,107.0
2qb,DET,2026-09-05,137.8
2qb,GB,2026-09-05,152.2
2qb,HOU,2026-09-05,116.2
2qb,JAX,2026-09-05,154.5
2qb,LA,2026-09-05,125.6
2qb,LAC,2026-09-05,146.4
2qb,MIN,2026-09-05,129.4
2qb,NE,2026-09-05,137.9
2qb,NO,2026-09-05,161.9
2qb,PHI,2026-09-05,137.0
2qb,PIT,2026-09-05,141.0
2qb,SEA,2026-09-05,101.6
2qb,SF,2026-09-05,135.7
2qb,TEN,2026-09-05,153.2
2qb,aaronjones,2026-09-05,126.8
2qb,aaronrodgers,2026-09-05,113.5
2qb,adonaimitchell,2026-09-05,168.8
2qb,ajbarner,2026-09-05,140.1
2qb,ajbrown,2026-09-05,34.5
2qb,alecpierce,2026-09-05,73.9
2qb,alvinkamara,2026-09-05,150.7
2qb,amonrastbrown,2026-09-05,13.2
2qb,andyborregales,2026-09-05,143.5
2qb,antoniowilliams,2026-09-05,160.7
2qb,ashtonjeanty,2026-09-05,32.9
2qb,bakermayfield,2026-09-05,43.1
2qb,bhayshultuten,2026-09-05,66.6
2qb,bijanrobinson,2026-09-05,2.6
2qb,blakecorum,2026-09-05,121.5
2qb,blakegrupe,2026-09-05,161.3
2qb,bonix,2026-09-05,30.1
2qb,braelonallen,2026-09-05,140.2
2qb,brandonaubrey,2026-09-05,127.0
2qb,breecehall,2026-09-05,49.3
2qb,brianrobinson,2026-09-05,159.5
2qb,brianthomas,2026-09-05,89.6
2qb,brockbowers,2026-09-05,60.6
2qb,brockpurdy,2026-09-05,19.8
2qb,bryceyoung,2026-09-05,89.8
2qb,buckyirving,2026-09-05,65.1
2qb,cairosantos,2026-09-05,155.3
2qb,calebdouglas,2026-09-05,159.2
2qb,calebwilliams,2026-09-05,21.0
2qb,calvinridley,2026-09-05,144.8
2qb,camerondicker,2026-09-05,139.9
2qb,camlittle,2026-09-05,152.3
2qb,camskattebo,2026-09-05,53.7
2qb,camward,2026-09-05,101.7
2qb,carnelltate,2026-09-05,92.0
2qb,carsonbeck,2026-09-05,140.0
2qb,ceedeelamb,2026-09-05,24.7
2qb,chasebrown,2026-09-05,28.7
2qb,chasemclaughlin,2026-09-05,149.9
2qb,chigokonkwo,2026-09-05,147.3
2qb,chimeredike,2026-09-05,118.1
2qb,chrisboswell,2026-09-05,150.0
2qb,chrisgodwin,2026-09-05,98.7
2qb,chrisolave,2026-09-05,41.4
2qb,chrisrodriguez,2026-09-05,149.7
2qb,christianmccaffrey,2026-09-05,9.7
2qb,christianwatson,2026-09-05,71.0
2qb,chubahubbard,2026-09-05,98.5
2qb,cjstroud,2026-09-05,73.8
2qb,colstonloveland,2026-09-05,81.0
2qb,cooperkupp,2026-09-05,164.0
2qb,courtlandsutton,2026-09-05,81.2
2qb,dakprescott,2026-09-05,14.0
2qb,dallasgoedert,2026-09-05,112.3
2qb,daltonkincaid,2026-09-05,143.3
2qb,dandreswift,2026-09-05,58.2
2qb,danieljones,2026-09-05,74.2
2qb,darnellwashington,2026-09-05,170.4
2qb,davanteadams,2026-09-05,52.8
2qb,davidmontgomery,2026-09-05,71.9
2qb,deebosamuel,2026-09-05,117.5
2qb,denzelboston,2026-09-05,156.7
2qb,derrickhenry,2026-09-05,10.1
2qb,deshaunwatson,2026-09-05,140.1
2qb,devaughnvele,2026-09-05,166.0
2qb,devonachane,2026-09-05,20.2
2qb,devontasmith,2026-09-05,55.3
2qb,dezhaunstribling,2026-09-05,133.5
2qb,djmoore,2026-09-05,68.9
2qb,dkmetcalf,2026-09-05,82.4
2qb,dontayvionwicks,2026-09-05,158.8
2qb,drakelondon,2026-09-05,25.7
2qb,drakemaye,2026-09-05,7.7
2qb,dylansampson,2026-09-05,138.2
2qb,eddypineiro,2026-09-05,154.9
2qb,emekaegbuka,2026-09-05,51.6
2qb,evanmcpherson,2026-09-05,154.1
2qb,fernandomendoza,2026-09-05,132.8
2qb,garrettwilson,2026-09-05,58.9
2qb,genosmith,2026-09-05,120.4
2qb,georgekittle,2026-09-05,124.8
2qb,georgepickens,2026-09-05,33.2
2qb,germiebernard,2026-09-05,148.1
2qb,haroldfannin,2026-09-05,106.2
2qb,harrisonbutker,2026-09-05,157.8
2qb,harrisonmevis,2026-09-05,146.6
2qb,hunterhenry,2026-09-05,146.7
2qb,isaacteslaa,2026-09-05,161.1
2qb,isaiahlikely,2026-09-05,141.3
2qb,isiahpacheco,2026-09-05,141.5
2qb,jacobybrissett,2026-09-05,112.4
2qb,jacorycroskeymerritt,2026-09-05,106.7
2qb,jadarianprice,2026-09-05,85.5
2qb,jahmyrgibbs,2026-09-05,1.7
2qb,jakebates,2026-09-05,144.8
2qb,jakeelliott,2026-09-05,167.9
2qb,jakeferguson,2026-09-05,137.7
2qb,jakobilane,2026-09-05,156.0
2qb,jakobimeyers,2026-09-05,105.9
2qb,jalencoker,2026-09-05,137.2
2qb,jalenhurts,2026-09-05,17.6
2qb,jalenmcmillan,2026-09-05,145.4
2qb,jalennailor,2026-09-05,156.3
2qb,jamarrchase,2026-09-05,6.2
2qb,jamesconner,2026-09-05,143.0
2qb,jamescook,2026-09-05,14.0
2qb,jamesonwilliams,2026-09-05,52.0
2qb,jaredgoff,2026-09-05,25.0
2qb,jasonmyers,2026-09-05,133.7
2qb,jauanjennings,2026-09-05,152.4
2qb,javontewilliams,2026-09-05,44.7
2qb,jaxonsmithnjigba,2026-09-05,8.4
2qb,jaxsondart,2026-09-05,32.4
2qb,jaydendaniels,2026-09-05,14.3
2qb,jaydenhiggins,2026-09-05,135.5
2qb,jaydenreed,2026-09-05,105.0
2qb,jaylenwaddle,2026-09-05,71.8
2qb,jaylenwarren,2026-09-05,90.0
2qb,jeremiyahlove,2026-09-05,48.7
2qb,jerryjeudy,2026-09-05,141.7
2qb,jkdobbins,2026-09-05,94.6
2qb,joeburrow,2026-09-05,9.6
2qb,johnmetchie,2026-09-05,142.5
2qb,jonahcoleman,2026-09-05,136.6
2qb,jonathantaylor,2026-09-05,5.2
2qb,jonathonbrooks,2026-09-05,111.8
2qb,jordanaddison,2026-09-05,100.7
2qb,jordanlove,2026-09-05,59.3
2qb,jordanmason,2026-09-05,115.7
2qb,jordyntyson,2026-09-05,122.6
2qb,joshallen,2026-09-05,1.9
2qb,joshdowns,2026-09-05,119.5
2qb,joshjacobs,2026-09-05,46.6
2qb,justinherbert,2026-09-05,25.5
2qb,justinjefferson,2026-09-05,27.7
2qb,juwanjohnson,2026-09-05,155.9
2qb,kaelonblack,2026-09-05,142.1
2qb,kaimifairbairn,2026-09-05,134.4
2qb,kayshonboutte,2026-09-05,161.3
2qb,kcconcepcion,2026-09-05,134.1
2qb,keatonmitchell,2026-09-05,143.9
2qb,keenanallen,2026-09-05,157.3
2qb,kennethwalker,2026-09-05,35.6
2qb,kennygainwell,2026-09-05,129.1
2qb,khalilshakir,2026-09-05,135.0
2qb,kimanividal,2026-09-05,144.8
2qb,kirkcousins,2026-09-05,146.5
2qb,kylemonangai,2026-09-05,112.4
2qb,kylepitts,2026-09-05,118.6
2qb,kylermurray,2026-09-05,51.0
2qb,kylewilliams,2026-09-05,123.6
2qb,kyrenwilliams,2026-09-05,38.1
2qb,laddmcconkey,2026-09-05,64.6
2qb,lamarjackson,2026-09-05,8.6
2qb,lutherburden,2026-09-05,79.2
2qb,makailemon,2026-09-05,126.3
2qb,malachifields,2026-09-05,162.9
2qb,maliknabers,2026-09-05,46.6
2qb,malikwashington,2026-09-05,163.9
2qb,malikwillis,2026-09-05,84.6
2qb,markandrews,2026-09-05,125.5
2qb,marshawnlloyd,2026-09-05,124.4
2qb,marvinharrison,2026-09-05,84.3
2qb,matthewgolden,2026-09-05,117.9
2qb,matthewstafford,2026-09-05,17.5
2qb,michaelpenix,2026-09-05,137.5
2qb,michaelpittman,2026-09-05,109.4
2qb,michaelwilson,2026-09-05,96.6
2qb,mikeevans,2026-09-05,74.1
2qb,mikewashington,2026-09-05,149.8
2qb,nickfolk,2026-09-05,157.0
2qb,nicocollins,2026-09-05,36.0
2qb,omarcooper,2026-09-05,164.4
2qb,omarionhampton,2026-09-05,38.7
2qb,orondegadsden,2026-09-05,136.7
2qb,parkerwashington,2026-09-05,85.2
2qb,patfreiermuth,2026-09-05,135.4
2qb,patrickmahomes,2026-09-05,25.1
2qb,pukanacua,2026-09-05,5.0
2qb,quentinjohnston,2026-09-05,96.5
2qb,quinshonjudkins,2026-09-05,67.2
2qb,rachaadwhite,2026-09-05,131.9
2qb,rasheerice,2026-09-05,33.4
2qb,rashidshaheed,2026-09-05,131.8
2qb,rashodbateman,2026-09-05,146.7
2qb,rhamondrestevenson,2026-09-05,84.4
2qb,rickypearsall,2026-09-05,130.2
2qb,ricodowdle,2026-09-05,92.6
2qb,rjharvey,2026-09-05,120.9
2qb,romeodoubs,2026-09-05,121.8
2qb,romeodunze,2026-09-05,62.8
2qb,ryanflournoy,2026-09-05,157.2
2qb,samdarnold,2026-09-05,59.9
2qb,samlaporta,2026-09-05,118.3
2qb,saquonbarkley,2026-09-05,23.8
2qb,shedeursanders,2026-09-05,141.9
2qb,stefondiggs,2026-09-05,115.6
2qb,tankbigsby,2026-09-05,152.0
2qb,tankdell,2026-09-05,161.7
2qb,teehiggins,2026-09-05,50.4
2qb,terranceferguson,2026-09-05,152.7
2qb,terrymclaurin,2026-09-05,64.0
2qb,tetairoamcmillan,2026-09-05,51.7
2qb,theowease,2026-09-05,147.3
2qb,tonypollard,2026-09-05,83.7
2qb,travisetienne,2026-09-05,55.8
2qb,travishunter,2026-09-05,154.7
2qb,traviskelce,2026-09-05,138.8
2qb,treharris,2026-09-05,151.6
2qb,tretucker,2026-09-05,139.6
2qb,treveyonhenderson,2026-09-05,76.2
2qb,trevorlawrence,2026-09-05,20.7
2qb,treymcbride,2026-09-05,64.6
2qb,treysmack,2026-09-05,151.9
2qb,tuatagovailoa,2026-09-05,136.9
2qb,tuckerkraft,2026-09-05,98.7
2qb,tyjaespears,2026-09-05,152.2
2qb,tylerallgeier,2026-09-05,154.2
2qb,tylerbass,2026-09-05,158.9
2qb,tylerloop,2026-09-05,152.5
2qb,tylershough,2026-09-05,50.5
2qb,tylerwarren,2026-09-05,90.2
2qb,tyronetracy,2026-09-05,157.7
2qb,wandalerobinson,2026-09-05,123.5
2qb,willreichard,2026-09-05,153.7
2qb,willutz,2026-09-05,162.6
2qb,woodymarks,2026-09-05,149.1
2qb,xavierworthy,2026-09-05,107.8
2qb,zachcharbonnet,2026-09-05,143.5
2qb,zayflowers,2026-09-05,41.5
half-ppr,ATL,2026-09-05,163.8
half-ppr,BAL,2026-09-05,163.9
half-ppr,BUF,2026-09-05,165.0
half-ppr,CLE,2026-09-05,173.6
half-ppr,DEN,2026-09-05,90.6
half-ppr,DET,2026-09-05,131.5
half-ppr,HOU,2026-09-05,97.4
half-ppr,JAX,2026-09-05,157.7
half-ppr,LA,2026-09-05,103.0
half-ppr,LAC,2026-09-05,144.7
half-ppr,MIN,2026-09-05,109.9
half-ppr,NE,2026-09-05,120.0
half-ppr,NO,2026-09-05,181.6
half-ppr,NYG,2026-09-05,167.7
half-ppr,PHI,2026-09-05,127.4
half-ppr,PIT,2026-09-05,140.5
half-ppr,SEA,2026-09-05,85.0
half-ppr,TB,2026-09-05,176.6
half-ppr,TEN,2026-09-05,187.8
half-ppr,aaronjones,2026-09-05,104.2
half-ppr,adonaimitchell,2026-09-05,158.5
half-ppr,ajbrown,2026-09-05,17.1
half-ppr,alecpierce,2026-09-05,61.7
half-ppr,alvinkamara,2026-09-05,158.5
half-ppr,amonrastbrown,2026-09-05,7.6
half-ppr,andyborregales,2026-09-05,181.4
half-ppr,ashtonjeanty,2026-09-05,23.1
half-ppr,bakermayfield,2026-09-05,134.8
half-ppr,bhayshultuten,2026-09-05,51.9
half-ppr,bijanrobinson,2026-09-05,2.2
half-ppr,blakecorum,2026-09-05,117.7
half-ppr,bonix,2026-09-05,112.0
half-ppr,braelonallen,2026-09-05,156.1
half-ppr,brandonaubrey,2026-09-05,129.2
half-ppr,breecehall,2026-09-05,31.6
half-ppr,brentonstrange,2026-09-05,154.9
half-ppr,brianrobinson,2026-09-05,161.3
half-ppr,brianthomas,2026-09-05,71.1
half-ppr,brockbowers,2026-09-05,40.3
half-ppr,brockpurdy,2026-09-05,86.3
half-ppr,buckyirving,2026-09-05,47.2
half-ppr,cairosantos,2026-09-05,168.0
half-ppr,calebdouglas,2026-09-05,173.0
half-ppr,calebwilliams,2026-09-05,88.6
half-ppr,calvinridley,2026-09-05,140.9
half-ppr,camerondicker,2026-09-05,139.1
half-ppr,camlittle,2026-09-05,148.0
half-ppr,camskattebo,2026-09-05,38.3
half-ppr,carnelltate,2026-09-05,75.8
half-ppr,ceedeelamb,2026-09-05,12.0
half-ppr,chasebrown,2026-09-05,13.7
half-ppr,chasemclaughlin,2026-09-05,149.1
half-ppr,chigokonkwo,2026-09-05,171.1
half-ppr,chrisbell,2026-09-05,169.6
half-ppr,chrisboswell,2026-09-05,159.1
half-ppr,chrisgodwin,2026-09-05,78.0
half-ppr,chrisolave,2026-09-05,23.2
half-ppr,chrisrodriguez,2026-09-05,155.3
half-ppr,christianmccaffrey,2026-09-05,6.2
half-ppr,christianwatson,2026-09-05,53.8
half-ppr,chubahubbard,2026-09-05,87.9
half-ppr,cjstroud,2026-09-05,162.6
half-ppr,colstonloveland,2026-09-05,58.2
half-ppr,cooperkupp,2026-09-05,152.7
half-ppr,courtlandsutton,2026-09-05,61.4
half-ppr,cyrusallen,2026-09-05,171.2
half-ppr,dakprescott,2026-09-05,65.8
half-ppr,dallasgoedert,2026-09-05,119.3
half-ppr,daltonkincaid,2026-09-05,143.8
half-ppr,daltonschultz,2026-09-05,153.8
half-ppr,dandreswift,2026-09-05,41.0
half-ppr,danieljones,2026-09-05,163.5
half-ppr,davanteadams,2026-09-05,37.6
half-ppr,davidmontgomery,2026-09-05,55.1
half-ppr,deebosamuel,2026-09-05,109.8
half-ppr,denzelboston,2026-09-05,138.1
half-ppr,derrickhenry,2026-09-05,10.1
half-ppr,devaughnvele,2026-09-05,163.0
half-ppr,devonachane,2026-09-05,10.9
half-ppr,devontasmith,2026-09-05,30.8
half-ppr,dezhaunstribling,2026-09-05,124.4
half-ppr,djmoore,2026-09-05,47.6
half-ppr,dkmetcalf,2026-09-05,63.2
half-ppr,dontayvionwicks,2026-09-05,157.2
half-ppr,drakelondon,2026-09-05,13.8
half-ppr,drakemaye,2026-09-05,51.8
half-ppr,dylansampson,2026-09-05,166.7
half-ppr,eddypineiro,2026-09-05,169.2
half-ppr,emekaegbuka,2026-09-05,35.3
half-ppr,emmettjohnson,2026-09-05,165.9
half-ppr,evanmcpherson,2026-09-05,169.7
half-ppr,garrettwilson,2026-09-05,29.5
half-ppr,georgekittle,2026-09-05,89.8
half-ppr,georgepickens,2026-09-05,19.3
half-ppr,haroldfannin,2026-09-05,76.0
half-ppr,harrisonbutker,2026-09-05,159.0
half-ppr,harrisonmevis,2026-09-05,140.8
half-ppr,hunterhenry,2026-09-05,160.4
half-ppr,isaacteslaa,2026-09-05,183.7
half-ppr,isaiahlikely,2026-09-05,133.7
half-ppr,isiahpacheco,2026-09-05,159.3
half-ppr,jacobybrissett,2026-09-05,168.2
half-ppr,jacorycroskeymerritt,2026-09-05,101.2
half-ppr,jadarianprice,2026-09-05,67.1
half-ppr,jahmyrgibbs,2026-09-05,1.5
half-ppr,jakebates,2026-09-05,145.4
half-ppr,jakeferguson,2026-09-05,146.7
half-ppr,jakobilane,2026-09-05,161.2
half-ppr,jakobimeyers,2026-09-05,87.8
half-ppr,jalencoker,2026-09-05,114.9
half-ppr,jalenhurts,2026-09-05,81.5
half-ppr,jalenmcmillan,2026-09-05,132.2
half-ppr,jalennailor,2026-09-05,149.1
half-ppr,jamarrchase,2026-09-05,3.9
half-ppr,jamescook,2026-09-05,9.3
half-ppr,jamesonwilliams,2026-09-05,37.8
half-ppr,jaredgoff,2026-09-05,101.2
half-ppr,jasonmyers,2026-09-05,137.2
half-ppr,jauanjennings,2026-09-05,142.6
half-ppr,javontewilliams,2026-09-05,30.2
half-ppr,jaxonsmithnjigba,2026-09-05,5.6
half-ppr,jaxsondart,2026-09-05,122.9
half-ppr,jaydendaniels,2026-09-05,73.9
half-ppr,jaydenreed,2026-09-05,85.5
half-ppr,jaylenwaddle,2026-09-05,44.7
half-ppr,jaylenwarren,2026-09-05,63.1
half-ppr,jaylinnoel,2026-09-05,164.6
half-ppr,jeremiyahlove,2026-09-05,28.7
half-ppr,jerryjeudy,2026-09-05,126.1
half-ppr,jkdobbins,2026-09-05,79.5
half-ppr,joeburrow,2026-09-05,54.3
half-ppr,jonahcoleman,2026-09-05,149.1
half-ppr,jonathantaylor,2026-09-05,5.8
half-ppr,jonathonbrooks,2026-09-05,90.5
half-ppr,jordanaddison,2026-09-05,90.4
half-ppr,jordanlove,2026-09-05,146.7
half-ppr,jordanmason,2026-09-05,110.4
half-ppr,jordyntyson,2026-09-05,158.8
half-ppr,joshallen,2026-09-05,30.6
half-ppr,joshdowns,2026-09-05,94.5
half-ppr,joshjacobs,2026-09-05,75.0
half-ppr,justicehill,2026-09-05,172.2
half-ppr,justinherbert,2026-09-05,104.3
half-ppr,justinjefferson,2026-09-05,13.1
half-ppr,juwanjohnson,2026-09-05,154.7
half-ppr,kaelonblack,2026-09-05,159.2
half-ppr,kaimifairbairn,2026-09-05,137.4
half-ppr,kayshonboutte,2026-09-05,151.9
half-ppr,kcconcepcion,2026-09-05,113.9
half-ppr,keatonmitchell,2026-09-05,156.0
half-ppr,keenanallen,2026-09-05,139.9
half-ppr,kennethwalker,2026-09-05,20.5
half-ppr,kennygainwell,2026-09-05,100.4
half-ppr,khalilshakir,2026-09-05,106.3
half-ppr,kylemonangai,2026-09-05,107.2
half-ppr,kylepitts,2026-09-05,94.9
half-ppr,kylermurray,2026-09-05,132.9
half-ppr,kyrenwilliams,2026-09-05,27.6
half-ppr,laddmcconkey,2026-09-05,40.6
half-ppr,lamarjackson,2026-09-05,55.8
half-ppr,lutherburden,2026-09-05,53.6
half-ppr,makailemon,2026-09-05,129.3
half-ppr,maliknabers,2026-09-05,26.0
half-ppr,malikwashington,2026-09-05,148.2
half-ppr,malikwillis,2026-09-05,164.9
half-ppr,markandrews,2026-09-05,134.2
half-ppr,marshawnlloyd,2026-09-05,114.5
half-ppr,marvinharrison,2026-09-05,65.3
half-ppr,matthewgolden,2026-09-05,99.2
half-ppr,matthewstafford,2026-09-05,75.5
half-ppr,michaelpittman,2026-09-05,81.7
half-ppr,michaelwilson,2026-09-05,72.9
half-ppr,mikeevans,2026-09-05,55.0
half-ppr,mikewashington,2026-09-05,158.4
half-ppr,nicocollins,2026-09-05,21.1
half-ppr,omarionhampton,2026-09-05,22.2
half-ppr,parkerwashington,2026-09-05,63.1
half-ppr,patrickmahomes,2026-09-05,103.9
half-ppr,pukanacua,2026-09-05,2.9
half-ppr,quentinjohnston,2026-09-05,85.0
half-ppr,quinshonjudkins,2026-09-05,49.4
half-ppr,rachaadwhite,2026-09-05,127.9
half-ppr,rasheerice,2026-09-05,17.3
half-ppr,rashidshaheed,2026-09-05,118.5
